NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
Accentra - Seasonal Collection - Spring&Summer,Accentra - Seasonal Collection - Spring&Summer,"2026 with floral designs, fresh colours & flowery fragrances Our collections leave nothing to be desired and will be updated yearly/seasonally Yearly update - new designs, new packagings, new sets and items - according to the newest trends","2026 with floral designs, fresh colours & flowery fragrances Our collections leave nothing to be desired and will be updated yearly/seasonally Yearly update - new designs, new packagings, new sets and items - according to the newest trends",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/482458/1759732659858_2860117791.jpg,Accentra GmbH & Co.KG,6.4 Contract Manufacturing & Private Label; 8.11 Bodycare & Hygiene,6.4 Contract Manufacturing & Private Label; 8.11 Bodycare & Hygiene
Accentra - Seasonal Collection - Christmas-season / Autumn and Winter,Accentra - Seasonal Collection - Christmas-season / Autumn and Winter,"Accentra - Seasonal Collection - Christmas-season / Autumn and Winter Classical, modern or traditional - Our christmas collections leave nothing to be desired!","Accentra - Seasonal Collection - Christmas-season / Autumn and Winter Classical, modern or traditional - Our christmas collections leave nothing to be desired!",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/482458/1759732772457_2651372542.jpg,Accentra GmbH & Co.KG,6.4 Contract Manufacturing & Private Label; 8.11 Bodycare & Hygiene,6.4 Contract Manufacturing & Private Label; 8.11 Bodycare & Hygiene
Ledouble,Ledouble,Skin stretching/shrinking transparent liquid.A new method that does not glue skins together.A natural finish with no discomfort when blinking.Fresher and livelier eyes with longer-looking.Eyelashes than usual.,Skin stretching/shrinking transparent liquid.A new method that does not glue skins together.A natural finish with no discomfort when blinking.Fresher and livelier eyes with longer-looking.Eyelashes than usual.,,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/460712/1759987565653_3590530019.png,"Achieve Co., Ltd.",3.1 Make-Up Tools & Accessories; 3.5 Lashes; 3.7 Skincare; 3.8 Make-Up; 5.4 Hair Styling Products; 5.9 Professional Salon & Spa Equipment; 6.4 Contract Manufacturing & Private Label; 8.6 Male Grooming,3.1 Make-Up Tools & Accessories; 3.5 Lashes; 3.7 Skincare; 3.8 Make-Up; 5.4 Hair Styling Products; 5.9 Professional Salon & Spa Equipment; 6.4 Contract Manufacturing & Private Label; 8.6 Male Grooming
Ledouble Plus,Ledouble Plus,For sagged eyes!10 years younger rejuvenation! Customize your eyelids & lift up!'Ledouble' Eliminate your eyelids trouble!,For sagged eyes!10 years younger rejuvenation! Customize your eyelids & lift up!'Ledouble' Eliminate your eyelids trouble!,,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/460712/1759987886557_2385905453.png,"Achieve Co., Ltd.",3.1 Make-Up Tools & Accessories; 3.5 Lashes; 3.7 Skincare; 3.8 Make-Up; 5.4 Hair Styling Products; 5.9 Professional Salon & Spa Equipment; 6.4 Contract Manufacturing & Private Label; 8.6 Male Grooming,3.1 Make-Up Tools & Accessories; 3.5 Lashes; 3.7 Skincare; 3.8 Make-Up; 5.4 Hair Styling Products; 5.9 Professional Salon & Spa Equipment; 6.4 Contract Manufacturing & Private Label; 8.6 Male Grooming
Lactovit Lactourea Shower Gel,Lactovit Lactourea Shower Gel,"Discover how to take care of extra dry skin every day with Lactourea shower gel. Lactourea is the daily dose that repairs your skin and with its double action, provides intensive moisturization and repairs the skin barrier offering superior repair than other urea-only products. The daily dose that repairs your skin. Repaired skin, young skin.","Discover how to take care of extra dry skin every day with Lactourea shower gel. Lactourea is the daily dose that repairs your skin and with its double action, provides intensive moisturization and repairs the skin barrier offering superior repair than other urea-only products. The daily dose that repairs your skin. Repaired skin, young skin.",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/AEXV8A00BGLT/1723119690786_2226038062.png,AC Marca,3.7 Skincare; 3.14 Suncare; 3.15 Tanning; 8.11 Bodycare & Hygiene,3.7 Skincare; 3.14 Suncare; 3.15 Tanning; 8.11 Bodycare & Hygiene
Lactovit Lactourea Body Milk,Lactovit Lactourea Body Milk,"Discover how to take care of extra dry skin every day with Lactourea body milk. Lactourea is the daily dose that repairs your skin and with its double action, provides intensive moisturization and repairs the skin barrier offering superior repair than other urea-only products. The daily dose that repairs your skin. Repaired skin, young skin.","Discover how to take care of extra dry skin every day with Lactourea body milk. Lactourea is the daily dose that repairs your skin and with its double action, provides intensive moisturization and repairs the skin barrier offering superior repair than other urea-only products. The daily dose that repairs your skin. Repaired skin, young skin.",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/AEXV8A00BGLT/1723119716473_467626879.png,AC Marca,3.7 Skincare; 3.14 Suncare; 3.15 Tanning; 8.11 Bodycare & Hygiene,3.7 Skincare; 3.14 Suncare; 3.15 Tanning; 8.11 Bodycare & Hygiene
AMEER AL OUD  ORIGINAL,AMEER AL OUD  ORIGINAL,AMEER AL OUD  ORIGINAL,AMEER AL OUD  ORIGINAL,,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/445234/1759986096274_2669599637.jpg,ACO Perfumes and Cosmetics LLP,3.2 Children's Cosmetics; 3.3 Halal Cosmetics & Skincare; 3.7 Skincare; 3.14 Suncare; 3.16 Whitening; 4.2 Finished Fragrance; 4.4 Natural / Alcohol Free Fragrance; 4.5 Niche Fragrance; 5.7 Male Grooming; 5.14 Shampoo / Conditioner,3.2 Children's Cosmetics; 3.3 Halal Cosmetics & Skincare; 3.7 Skincare; 3.14 Suncare; 3.16 Whitening; 4.2 Finished Fragrance; 4.4 Natural / Alcohol Free Fragrance; 4.5 Niche Fragrance; 5.7 Male Grooming; 5.14 Shampoo / Conditioner
SHAIKH ZAYED MUSK,SHAIKH ZAYED MUSK,SHAIKH ZAYED MUSK,SHAIKH ZAYED MUSK,,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/445234/1759986021278_3221070479.jpg,ACO Perfumes and Cosmetics LLP,3.2 Children's Cosmetics; 3.3 Halal Cosmetics & Skincare; 3.7 Skincare; 3.14 Suncare; 3.16 Whitening; 4.2 Finished Fragrance; 4.4 Natural / Alcohol Free Fragrance; 4.5 Niche Fragrance; 5.7 Male Grooming; 5.14 Shampoo / Conditioner,3.2 Children's Cosmetics; 3.3 Halal Cosmetics & Skincare; 3.7 Skincare; 3.14 Suncare; 3.16 Whitening; 4.2 Finished Fragrance; 4.4 Natural / Alcohol Free Fragrance; 4.5 Niche Fragrance; 5.7 Male Grooming; 5.14 Shampoo / Conditioner
Acqua di Firenze BACIO (Kiss),Acqua di Firenze BACIO (Kiss),"Inspired by the first sentimental kiss painted in modern art by Giotto, in Italy, seven centuries ago, in Padua. Sweetness, affection, love.","Inspired by the first sentimental kiss painted in modern art by Giotto, in Italy, seven centuries ago, in Padua. Sweetness, affection, love.",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/AEXV8A00CMDH/1726164246264_2661457415.jpg,ACQUA DI FIRENZE,4.5 Niche Fragrance,4.5 Niche Fragrance
HOMO NOVUS  (New man),HOMO NOVUS  (New man),"The Perfume of freedom. Inspired by Michelangelo’s David. The perfume of the new Man of the Renaissance, aware of his greatness, going to conquer the world.","The Perfume of freedom. Inspired by Michelangelo’s David. The perfume of the new Man of the Renaissance, aware of his greatness, going to conquer the world.",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/AEXV8A00CMDH/1726164500206_1955608356.jpg,ACQUA DI FIRENZE,4.5 Niche Fragrance,4.5 Niche Fragrance
Coco d'Amour range,Coco d'Amour range,"Discover Coco d'Amour, our new sensory and gourmet range inspired by the Tourment d'Amour Coco , a specialty of the island of Saintes (Guadeloupe) with multiple textures. Coco d'Amour is pure greed, the quintessence of the Coconut, revisited in all its forms ( Organic Coconut Water, Organic Coconut Oil and Coconut Pulp ). Its light and unctuous textures, its gourmet recipes and its sweet addictive scent of coco-ginger sorbet will make you crack! Coco d'amour, Love is in your hair!","Discover Coco d'Amour, our new sensory and gourmet range inspired by the Tourment d'Amour Coco , a specialty of the island of Saintes (Guadeloupe) with multiple textures. Coco d'Amour is pure greed, the quintessence of the Coconut, revisited in all its forms ( Organic Coconut Water, Organic Coconut Oil and Coconut Pulp ). Its light and unctuous textures, its gourmet recipes and its sweet addictive scent of coco-ginger sorbet will make you crack! Coco d'amour, Love is in your hair!",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/AEXV8A006A6K/1694617878970_1599951004.jpeg,Activilong Paris,Beauty,Beauty
Barely-There Tampons,Barely-There Tampons,Adaye's Barely-There Tampons are made of 100% Organic Cotton core. Its packaging is 100% biodegradable.,Adaye's Barely-There Tampons are made of 100% Organic Cotton core. Its packaging is 100% biodegradable.,,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/486587/1759236011080_119031965.png,Adaye Trading W.L.L.,8.7 Sanitary Products & Accessories,8.7 Sanitary Products & Accessories
Just-in-Case Liners,Just-in-Case Liners,Adaye's Just-in-Case Liners are made of 100% Organic Cotton for both the topsheet and core. Its packaging is 100% biodegradable.,Adaye's Just-in-Case Liners are made of 100% Organic Cotton for both the topsheet and core. Its packaging is 100% biodegradable.,,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/486587/1759236033247_2242303737.png,Adaye Trading W.L.L.,8.7 Sanitary Products & Accessories,8.7 Sanitary Products & Accessories
HAIR COLOR,HAIR COLOR,"BASE · LOOK · CONTROLLER AUTHENTIC · OFFTHEBLACK · BASE HIGH COVER International patents registered in Korea, USA, Japan, France, and China (5 countries) Plant-derived ingredients help prevent hair damage Reduces ammonia odor and scalp irritation Mixes easily, spreads evenly, delivers vivid color, and helps maintain color longer","BASE · LOOK · CONTROLLER AUTHENTIC · OFFTHEBLACK · BASE HIGH COVER International patents registered in Korea, USA, Japan, France, and China (5 countries) Plant-derived ingredients help prevent hair damage Reduces ammonia odor and scalp irritation Mixes easily, spreads evenly, delivers vivid color, and helps maintain color longer",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/482396/1760344324541_3227156058.PNG,ADC,3.7 Skincare; 5.2 Hair Color; 5.9 Professional Salon & Spa Equipment,3.7 Skincare; 5.2 Hair Color; 5.9 Professional Salon & Spa Equipment
CGC HOMEPRO,CGC HOMEPRO,"A combination of HOME + PROFESSIONAL, this product offers “expert scalp and hair-type care at home” in a comfortable and affordable way.","A combination of HOME + PROFESSIONAL, this product offers “expert scalp and hair-type care at home” in a comfortable and affordable way.",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/482396/1760344483922_1121877827.PNG,ADC,3.7 Skincare; 5.2 Hair Color; 5.9 Professional Salon & Spa Equipment,3.7 Skincare; 5.2 Hair Color; 5.9 Professional Salon & Spa Equipment
Make up Card,Make up Card,Make up Card,Make up Card,,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/AEXV8A008VH6/1729768102617_1995629483.jpg,"Adhespack Industria, Conercio, Importacao E Exportacao LTDA - EPP",7.1 Primary Packaging,7.1 Primary Packaging
Boticario Scented Card,Boticario Scented Card,Boticario Scented Card,Boticario Scented Card,,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/AEXV8A008VH6/1729768161346_827496827.jpg,"Adhespack Industria, Conercio, Importacao E Exportacao LTDA - EPP",7.1 Primary Packaging,7.1 Primary Packaging
"Real Active Change Gel ""Collagen""","Real Active Change Gel ""Collagen""","As the active ingredients are absorbed into the skin, the CHANGE:gel Mask becomes thinner and the color changes from milky white to transparent.It has the same effect as a bottle of ampoule, providing deep moisturizing and radiant effects to the skin, leaving it clear and moisturized.","As the active ingredients are absorbed into the skin, the CHANGE:gel Mask becomes thinner and the color changes from milky white to transparent.It has the same effect as a bottle of ampoule, providing deep moisturizing and radiant effects to the skin, leaving it clear and moisturized.",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/482444/1760411185414_1770600263.jpg,Adwin Korea Corporation,3.7 Skincare; 3.10 Anti-Aging; 3.14 Suncare; 3.16 Whitening; 6.4 Contract Manufacturing & Private Label,3.7 Skincare; 3.10 Anti-Aging; 3.14 Suncare; 3.16 Whitening; 6.4 Contract Manufacturing & Private Label
Hyaluronic Bubble Deep Cleansing Balm,Hyaluronic Bubble Deep Cleansing Balm,"Transforming cleansing balm containing 3 types of balm, oil, and bubble. When the soft sherbet balm touches the skin, it turns into an oil that dissolves makeup and impurities in pores, and when it meets water, fine bubbles form and provides perfect cleansing. You can use it comfortably by simply turning the container, and easily adjust the amount. It can be used hygienically by preventing the inflow of air, water, and bacteria.","Transforming cleansing balm containing 3 types of balm, oil, and bubble. When the soft sherbet balm touches the skin, it turns into an oil that dissolves makeup and impurities in pores, and when it meets water, fine bubbles form and provides perfect cleansing. You can use it comfortably by simply turning the container, and easily adjust the amount. It can be used hygienically by preventing the inflow of air, water, and bacteria.",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/482444/1760411650780_1176919943.jpg,Adwin Korea Corporation,3.7 Skincare; 3.10 Anti-Aging; 3.14 Suncare; 3.16 Whitening; 6.4 Contract Manufacturing & Private Label,3.7 Skincare; 3.10 Anti-Aging; 3.14 Suncare; 3.16 Whitening; 6.4 Contract Manufacturing & Private Label
Brazilian Guarana - Nano Repair Treatment,Brazilian Guarana - Nano Repair Treatment,"GUARANÁ NANO REPAIR by NATUREZA is an innovative product that harnesses the power of guaraná to deliver energy, vitality, emollience, and intense shine to the hair. It works at the cuticle level, promoting softness and silkiness. The line begins with a Nutrition Shampoo , designed for professional use — this is Step 1 of the treatment. The Nano Repair Treatment is a hair straightener that delivers a 100% straight result, leaving hair silky, smooth, and full of bounce. For maintenance, the line includes three home care products — a shampoo, conditioner, and mask — all sulfate- and paraben-free , helping to prolong the straightening effect.","GUARANÁ NANO REPAIR by NATUREZA is an innovative product that harnesses the power of guaraná to deliver energy, vitality, emollience, and intense shine to the hair. It works at the cuticle level, promoting softness and silkiness. The line begins with a Nutrition Shampoo , designed for professional use — this is Step 1 of the treatment. The Nano Repair Treatment is a hair straightener that delivers a 100% straight result, leaving hair silky, smooth, and full of bounce. For maintenance, the line includes three home care products — a shampoo, conditioner, and mask — all sulfate- and paraben-free , helping to prolong the straightening effect.",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/457821/1754577345169_2219559332.jpeg,AE BAZERRA AMORIM COSMETICOS - ME,1.1 Artificial Intelligence (AI); 1.4 Smart Devices; 2.9 Education & Training; 5.1 Hair Accessories; 5.2 Hair Color; 5.4 Hair Styling Products; 5.9 Professional Salon & Spa Equipment; 5.14 Shampoo / Conditioner; 5.15 Oils; 5.16 Professional Hair Removal,1.1 Artificial Intelligence (AI); 1.4 Smart Devices; 2.9 Education & Training; 5.1 Hair Accessories; 5.2 Hair Color; 5.4 Hair Styling Products; 5.9 Professional Salon & Spa Equipment; 5.14 Shampoo / Conditioner; 5.15 Oils; 5.16 Professional Hair Removal
KERASYS PERFUME SHAMPOO&CONDITIONER,KERASYS PERFUME SHAMPOO&CONDITIONER,"The signature perfume line of Kerasys, Korea's No.1 hair care brand since 2002, pioneering a new segment in the Korean market. Perfume-Infused Haircare - Iconic fragrance from the No.1 perfume shampoo brand in South Korea Sensory indulgence with delicate floral notes - Up to 48 hours of long-lasting, luxurious fragrance Silicone-Free, Weightless Volume - Ultra-light formula keeps hair fresh and voluminous with a silky, natural movement Gentle, Skin-Loving Cleansing - pH-balanced, creamy lather for a luxurious yet gentle cleanse • Infused with 10 floral essential waters and 3 botanical oils to restore moisture and softness.","The signature perfume line of Kerasys, Korea's No.1 hair care brand since 2002, pioneering a new segment in the Korean market. Perfume-Infused Haircare - Iconic fragrance from the No.1 perfume shampoo brand in South Korea Sensory indulgence with delicate floral notes - Up to 48 hours of long-lasting, luxurious fragrance Silicone-Free, Weightless Volume - Ultra-light formula keeps hair fresh and voluminous with a silky, natural movement Gentle, Skin-Loving Cleansing - pH-balanced, creamy lather for a luxurious yet gentle cleanse • Infused with 10 floral essential waters and 3 botanical oils to restore moisture and softness.",,,https://exhibitorsearch.messefrankfurt.com/images/large/product_pictures/10000053202501/434781/1758852560352_2246513124.PNG,"Aekyung Industrial Co., Ltd.",5.14 Shampoo / Conditioner; 8.3 Dental Care; 8.11 Bodycare & Hygiene,5.14 Shampoo / Conditioner; 8.3 Dental Care; 8.11 Bodycare & Hygiene
