NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
Shumi Khikhvi Qvevri,Shumi Khikhvi Qvevri,"Khikhvi is regional qvevri amber dry wine made from 100% Khikhvi grapes in Kakheti micro-zone, terroir ""Sabane"". It is an ancient Georgian traditional Qvevri wine-making method. 4-6 month skin contact into the Qvevri, pressed wine aged then in French oak barrels for 4 months.; This amber wine has aromas of almonds, ripe pear, peach and white cherry. Khikhvi Qvevri Iberiuli is medium-bodied and has a soft taste with pleasant acidity, velvety tannins and a long aftertaste. Food pairing with stewed meat, salads with walnuts, mushrooms, semi-hard cheeses.","Khikhvi is regional qvevri amber dry wine made from 100% Khikhvi grapes in Kakheti micro-zone, terroir ""Sabane"". It is an ancient Georgian traditional Qvevri wine-making method. 4-6 month skin contact into the Qvevri, pressed wine aged then in French oak barrels for 4 months.; This amber wine has aromas of almonds, ripe pear, peach and white cherry. Khikhvi Qvevri Iberiuli is medium-bodied and has a soft taste with pleasant acidity, velvety tannins and a long aftertaste. Food pairing with stewed meat, salads with walnuts, mushrooms, semi-hard cheeses.",,,,Georgian Vino Company,"Cheese,Liquor / Fortified Wine,Sparkling Wine,Table Wine,Organic Food & Beverage; Retail and wholesale of Georgian red & white wine, brand & whisky, chacha, icewine, dessert wine, honey, cheese, juice, Italian wines and Chinese Tea","Cheese,Liquor / Fortified Wine,Sparkling Wine,Table Wine,Organic Food & Beverage; Retail and wholesale of Georgian red & white wine, brand & whisky, chacha, icewine, dessert wine, honey, cheese, juice, Italian wines and Chinese Tea"
Shumi Mukuzani,Shumi Mukuzani,"Mukuzani is red dry protected designation of origin wine. It is made from 100% Saperavi grape variety at Kakheti, Mukuzani micro-zone, terroir ""Nadarbazevi"". Fermented into the stainless steel tank with full amount of hard parts of the grapes. aging 6-8 months in French oak barrels.; Mukuzani is the dark ruby colored wine has intense aromas of black plum and chocolate, with berry tones. It is a full-bodied and harmonious, intense with velvety tannins and rich, long-lasting aftertaste. Food pairing with smoked red meat, sausages and hard cheese.","Mukuzani is red dry protected designation of origin wine. It is made from 100% Saperavi grape variety at Kakheti, Mukuzani micro-zone, terroir ""Nadarbazevi"". Fermented into the stainless steel tank with full amount of hard parts of the grapes. aging 6-8 months in French oak barrels.; Mukuzani is the dark ruby colored wine has intense aromas of black plum and chocolate, with berry tones. It is a full-bodied and harmonious, intense with velvety tannins and rich, long-lasting aftertaste. Food pairing with smoked red meat, sausages and hard cheese.",,,,Georgian Vino Company,"Cheese,Liquor / Fortified Wine,Sparkling Wine,Table Wine,Organic Food & Beverage; Retail and wholesale of Georgian red & white wine, brand & whisky, chacha, icewine, dessert wine, honey, cheese, juice, Italian wines and Chinese Tea","Cheese,Liquor / Fortified Wine,Sparkling Wine,Table Wine,Organic Food & Beverage; Retail and wholesale of Georgian red & white wine, brand & whisky, chacha, icewine, dessert wine, honey, cheese, juice, Italian wines and Chinese Tea"
Shumi Saperavi Qvevri,Shumi Saperavi Qvevri,"Shumi Saperavi Qvevri red dry wine made from 100% Saperavi grapes at Kakheti, Napareuli micro-zone. It is and ancient Georgian traditional Qvevri wine-making method, 3-4 months skin contact into the Qvevri, pressed wine aged then in French oak barrels for 4-6 months.; The wine is characterized by a dark ruby color, pronounced aromas of cherries, berries, spices and violet. It is full bodied and has a perfectly balanced taste with soft, velvety tannins and a pleasant long aftertaste. Food pairing with grilled red meats, aged hard cheese.","Shumi Saperavi Qvevri red dry wine made from 100% Saperavi grapes at Kakheti, Napareuli micro-zone. It is and ancient Georgian traditional Qvevri wine-making method, 3-4 months skin contact into the Qvevri, pressed wine aged then in French oak barrels for 4-6 months.; The wine is characterized by a dark ruby color, pronounced aromas of cherries, berries, spices and violet. It is full bodied and has a perfectly balanced taste with soft, velvety tannins and a pleasant long aftertaste. Food pairing with grilled red meats, aged hard cheese.",,,,Georgian Vino Company,"Cheese,Liquor / Fortified Wine,Sparkling Wine,Table Wine,Organic Food & Beverage; Retail and wholesale of Georgian red & white wine, brand & whisky, chacha, icewine, dessert wine, honey, cheese, juice, Italian wines and Chinese Tea","Cheese,Liquor / Fortified Wine,Sparkling Wine,Table Wine,Organic Food & Beverage; Retail and wholesale of Georgian red & white wine, brand & whisky, chacha, icewine, dessert wine, honey, cheese, juice, Italian wines and Chinese Tea"
Spanish Air Dried Beef Chips 20g,Spanish Air Dried Beef Chips 20g,"A few sheets of dried cecina, a source of protein and ready to go. Light and high protein snack.; KETO FRIENDLY | GLUTEN FREE","A few sheets of dried cecina, a source of protein and ready to go. Light and high protein snack.; KETO FRIENDLY | GLUTEN FREE",,,,Diverxu Limited,"Frozen Seafood,Canned Food,Dried & Preserved Food,Snack,Chocolate,Instant Food,Organic Food & Beverage; A wide range of iberico ham, cheese and canned food from different region of Spain","Frozen Seafood,Canned Food,Dried & Preserved Food,Snack,Chocolate,Instant Food,Organic Food & Beverage; A wide range of iberico ham, cheese and canned food from different region of Spain"
Hand-Sliced Iberico Ham (Acorn) At Least 48 Months Curation (50g,Hand-Sliced Iberico Ham (Acorn) At Least 48 Months Curation (50g,"Our ham is hand-sliced by the masters in Spain. Our iberico ham comes from a prestigious producer in Salamanca.  This producer has been making iberico ham for four generations.  They follow a traditional, artisanal method to bring the finest iberico ham products.; Iberico pigs are allowed to roam in pasture and oak wood to feed naturally on grass, acorns and roots from Autumn until the slaughtering time approaches, which is in spring every year. The legs are salted for a few days.  After the salt is washed off, they are left to begin the curing process which is conducted only with the natural breeze from the air.  The long curing process gives the ham a deep aroma.; Diverxu Iberico ham is produced from the hind leg of Iberico pigs.  The ham has incredible marble fat and strong nutty taste.","Our ham is hand-sliced by the masters in Spain. Our iberico ham comes from a prestigious producer in Salamanca.  This producer has been making iberico ham for four generations.  They follow a traditional, artisanal method to bring the finest iberico ham products.; Iberico pigs are allowed to roam in pasture and oak wood to feed naturally on grass, acorns and roots from Autumn until the slaughtering time approaches, which is in spring every year. The legs are salted for a few days.  After the salt is washed off, they are left to begin the curing process which is conducted only with the natural breeze from the air.  The long curing process gives the ham a deep aroma.; Diverxu Iberico ham is produced from the hind leg of Iberico pigs.  The ham has incredible marble fat and strong nutty taste.",,,,Diverxu Limited,"Frozen Seafood,Canned Food,Dried & Preserved Food,Snack,Chocolate,Instant Food,Organic Food & Beverage; A wide range of iberico ham, cheese and canned food from different region of Spain","Frozen Seafood,Canned Food,Dried & Preserved Food,Snack,Chocolate,Instant Food,Organic Food & Beverage; A wide range of iberico ham, cheese and canned food from different region of Spain"
Diverxu Gourmet Gold Almond-Jar 90g,Diverxu Gourmet Gold Almond-Jar 90g,"Blanched Marcona almond, handmade roas-ted and elaborated with a special mixture of Rosemary honey, ﬂavor of nougat and food gold.Unmatched product. Unbeatable presentation and as taste as it looks.","Blanched Marcona almond, handmade roas-ted and elaborated with a special mixture of Rosemary honey, ﬂavor of nougat and food gold.Unmatched product. Unbeatable presentation and as taste as it looks.",,,,Diverxu Limited,"Frozen Seafood,Canned Food,Dried & Preserved Food,Snack,Chocolate,Instant Food,Organic Food & Beverage; A wide range of iberico ham, cheese and canned food from different region of Spain","Frozen Seafood,Canned Food,Dried & Preserved Food,Snack,Chocolate,Instant Food,Organic Food & Beverage; A wide range of iberico ham, cheese and canned food from different region of Spain"
Fig Bombon-6 units in case,Fig Bombon-6 units in case,"Excellent combination of Spanish “Calabacita” figs, Belgian couverture dark chocolate (71% cocoa) and almond praline.; Crafted exclusively with organic ingredients, combining its premium quality with respect for health and the environment. We use dried figs from our own fields selected, with precautious care, one by one.; Ideal for a gift to share during a nice evening with your loved one.","Excellent combination of Spanish “Calabacita” figs, Belgian couverture dark chocolate (71% cocoa) and almond praline.; Crafted exclusively with organic ingredients, combining its premium quality with respect for health and the environment. We use dried figs from our own fields selected, with precautious care, one by one.; Ideal for a gift to share during a nice evening with your loved one.",,,,Diverxu Limited,"Frozen Seafood,Canned Food,Dried & Preserved Food,Snack,Chocolate,Instant Food,Organic Food & Beverage; A wide range of iberico ham, cheese and canned food from different region of Spain","Frozen Seafood,Canned Food,Dried & Preserved Food,Snack,Chocolate,Instant Food,Organic Food & Beverage; A wide range of iberico ham, cheese and canned food from different region of Spain"
Irish Whisky Liqueur,Irish Whisky Liqueur,"Indulge in the enchanting fusion of flavors with Fuzed Honeycomb Irish Whiskey Liqueur, a delightful blend that marries the smoothness of premium Irish Whiskey with the sweet, golden allure of honeycomb. This exquisite liqueur invites you on a sensory journey, capturing the essence of Ireland in every sip. Enjoy it neat, over ice, or as a sophisticated addition to your favorite cocktails. Its versatility makes it a staple for any drinks cabinet.; Package : 6 bottles per case; Volume : 700ml; ABV 30%","Indulge in the enchanting fusion of flavors with Fuzed Honeycomb Irish Whiskey Liqueur, a delightful blend that marries the smoothness of premium Irish Whiskey with the sweet, golden allure of honeycomb. This exquisite liqueur invites you on a sensory journey, capturing the essence of Ireland in every sip. Enjoy it neat, over ice, or as a sophisticated addition to your favorite cocktails. Its versatility makes it a staple for any drinks cabinet.; Package : 6 bottles per case; Volume : 700ml; ABV 30%",,,,Eagle Wine Store Company,"Sparkling Wine,Liqueur; Italian Wine, Japanese sake, spirits and LIQUEUR","Sparkling Wine,Liqueur; Italian Wine, Japanese sake, spirits and LIQUEUR"
Five Farm Irish Cream Liqueur,Five Farm Irish Cream Liqueur,"Five Farms is a true farm-to-table product, crafted from single batches of fresh cream that are combined with premium triple-distilled Irish Whiskey within 48 hours of collection to become authentic Irish Cream Liqueur. The cream is sourced entirely from five family-owned farms in County Cork, run by families that have a deep connection to the land and a passion for their craft 。; The Five Farms container is a wide-mouthed glass bottle with embossed details, in the style that dates back to the early 1900s. Its closure is a ceramic swing-top cap, adding to the authenticity of the design and the reusability of the container. The black glass creates an elegant presentation and allows the bottle to be recycled. The bottle swings from a metal handle that is easy to carry and gives another nod to milk containers of the past。","Five Farms is a true farm-to-table product, crafted from single batches of fresh cream that are combined with premium triple-distilled Irish Whiskey within 48 hours of collection to become authentic Irish Cream Liqueur. The cream is sourced entirely from five family-owned farms in County Cork, run by families that have a deep connection to the land and a passion for their craft 。; The Five Farms container is a wide-mouthed glass bottle with embossed details, in the style that dates back to the early 1900s. Its closure is a ceramic swing-top cap, adding to the authenticity of the design and the reusability of the container. The black glass creates an elegant presentation and allows the bottle to be recycled. The bottle swings from a metal handle that is easy to carry and gives another nod to milk containers of the past。",,,,Eagle Wine Store Company,"Sparkling Wine,Liqueur; Italian Wine, Japanese sake, spirits and LIQUEUR","Sparkling Wine,Liqueur; Italian Wine, Japanese sake, spirits and LIQUEUR"
Gavioli Moscato Bianco,Gavioli Moscato Bianco,"Gavioli Moscato sparkling wine; From Emilia-Romagna, Italy; • Grape variety: Moscato (Moscato); • Color: light yellow with golden color; • Alcohol concentration: 6.5% vol; • Volume : 750ml; • Packing : 6 bottle per case","Gavioli Moscato sparkling wine; From Emilia-Romagna, Italy; • Grape variety: Moscato (Moscato); • Color: light yellow with golden color; • Alcohol concentration: 6.5% vol; • Volume : 750ml; • Packing : 6 bottle per case",,,,Eagle Wine Store Company,"Sparkling Wine,Liqueur; Italian Wine, Japanese sake, spirits and LIQUEUR","Sparkling Wine,Liqueur; Italian Wine, Japanese sake, spirits and LIQUEUR"
Crema Alpina Pistachio Liqueur,Crema Alpina Pistachio Liqueur,Crema Alpina Pistachio Liqueur,Crema Alpina Pistachio Liqueur,,,,Eagle Wine Store Company,"Sparkling Wine,Liqueur; Italian Wine, Japanese sake, spirits and LIQUEUR","Sparkling Wine,Liqueur; Italian Wine, Japanese sake, spirits and LIQUEUR"
Pre Mixed Cocktails,Pre Mixed Cocktails,Just add ice and ready for drink.; a innovation product pre- mixed cocktails bring your customer new life style,Just add ice and ready for drink.; a innovation product pre- mixed cocktails bring your customer new life style,,,,Kairun Food H.K. Limited,"Dried & Preserved Food,Ice Cream,Seasoning,Sparkling Wine; Truffle importer and retailer, Truffle Gelato and caviar Cake","Dried & Preserved Food,Ice Cream,Seasoning,Sparkling Wine; Truffle importer and retailer, Truffle Gelato and caviar Cake"
Black Truffle Sauce 500g,Black Truffle Sauce 500g,A product from Italy. easy to use. Add on any dishes.,A product from Italy. easy to use. Add on any dishes.,,,,Kairun Food H.K. Limited,"Dried & Preserved Food,Ice Cream,Seasoning,Sparkling Wine; Truffle importer and retailer, Truffle Gelato and caviar Cake","Dried & Preserved Food,Ice Cream,Seasoning,Sparkling Wine; Truffle importer and retailer, Truffle Gelato and caviar Cake"
『32% Extra』SARAYA [2026] Rinse-free Alcohol Sanitizer Kills 99.99% germs 5L (Food Grade),『32% Extra』SARAYA [2026] Rinse-free Alcohol Sanitizer Kills 99.99% germs 5L (Food Grade),"Place of Origin： China (Japanese formula); Storage： - Once opened, store in a cool & dry place. - Avoid high temperature or direct sunlight. - Keep out of reach of children.","Place of Origin： China (Japanese formula); Storage： - Once opened, store in a cool & dry place. - Avoid high temperature or direct sunlight. - Keep out of reach of children.",,,,Life Is For Excellence Limited,"Coffee,Frozen Seafood,Instant Food,Organic Food & Beverage; AKAROA King Salmon,
LIFE organic salba chia,
Superfood Latte Coffee,
Organic Coconut Cream Powder,
Korean MSG-free soup powder
Organic Coconut Oil","Coffee,Frozen Seafood,Instant Food,Organic Food & Beverage; AKAROA King Salmon,
LIFE organic salba chia,
Superfood Latte Coffee,
Organic Coconut Cream Powder,
Korean MSG-free soup powder
Organic Coconut Oil"
