NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
Haselgrove Catkin Shiraz 2023,Haselgrove Catkin Shiraz 2023,"TASTING NOTES; Aroma; Deep purple  in colour, the nose shows intense aromas of ripe cherry and blueberry, with hint of vibrant red fruits and cedary spice.; Palate; Rich and full flavoured yet elegant, a powerful wine without being excessively weighty. The palate is framed by supple tannins leading into luscious red fruits and elegant finish.; This wine will be enjoyed for many years to come.; VINEYARDS; Catkin is blended from four parcels of wine, each from a unique micro-climatic region of McLaren Vale. The first from Whites Valley producing wines with textural tannins and great flavour depth. The second from McLaren Flat is off the vineyard surrounding the winery, producing elegant lifted wines with fine tannins. The third from Blewitt Springs  produces wines with elegant red fruits and hints of menthol. And the last vineyard from Aldinga produces full bodied wines with dark fruits. The resultant blend is one of exquisite balance, far surpassing the sum of its' parts.","TASTING NOTES; Aroma; Deep purple  in colour, the nose shows intense aromas of ripe cherry and blueberry, with hint of vibrant red fruits and cedary spice.; Palate; Rich and full flavoured yet elegant, a powerful wine without being excessively weighty. The palate is framed by supple tannins leading into luscious red fruits and elegant finish.; This wine will be enjoyed for many years to come.; VINEYARDS; Catkin is blended from four parcels of wine, each from a unique micro-climatic region of McLaren Vale. The first from Whites Valley producing wines with textural tannins and great flavour depth. The second from McLaren Flat is off the vineyard surrounding the winery, producing elegant lifted wines with fine tannins. The third from Blewitt Springs  produces wines with elegant red fruits and hints of menthol. And the last vineyard from Aldinga produces full bodied wines with dark fruits. The resultant blend is one of exquisite balance, far surpassing the sum of its' parts.",,,,Haselgrove Wines Pty Ltd,Wine; Wine Sales; Others,Wine; Wine Sales; Others
Haselgrove First Cut Cabernet Sauvignon,Haselgrove First Cut Cabernet Sauvignon,"Selected from multiple sites through the McLaren Vale region, each displaying a unique site character which integrate well to form the final blend. Willunga area offers fruit with dark berries and hints of fennel with chewy tannins while McLaren Flat offers lifted floral notes and finer tannins and Blewitt Springs offering blueberry fruits and delicate structure.","Selected from multiple sites through the McLaren Vale region, each displaying a unique site character which integrate well to form the final blend. Willunga area offers fruit with dark berries and hints of fennel with chewy tannins while McLaren Flat offers lifted floral notes and finer tannins and Blewitt Springs offering blueberry fruits and delicate structure.",,,,Haselgrove Wines Pty Ltd,Wine; Wine Sales; Others,Wine; Wine Sales; Others
Haselgrove Switch GSM 2023,Haselgrove Switch GSM 2023,The Switch story revolves around the Hazel Tree. Twigs from the Hazel tree have  been long thought to provide protection from evil as well as being used for water divination. A switch is a bundle of twigs signifying the collaboration of these three varietals into one.,The Switch story revolves around the Hazel Tree. Twigs from the Hazel tree have  been long thought to provide protection from evil as well as being used for water divination. A switch is a bundle of twigs signifying the collaboration of these three varietals into one.,,,,Haselgrove Wines Pty Ltd,Wine; Wine Sales; Others,Wine; Wine Sales; Others
Lawrenny Homestead Single Malt Whisky,Lawrenny Homestead Single Malt Whisky,"For more than a century, the Lawrenny Homestead has been a gathering place in Tasmania’s Central Highlands. Our Homestead release pays tribute to that history with a whisky that brings people together.; Matured in a trio of casks – ex-bourbon, port and sherry – Homestead is a delicate balance of American and French Oak. Layers of tropical fruit notes are lifted by oak influence, creating depth and complexity.; The nose carries the freshness of rain and spring florals, leading into a structured palate where white peach, banoffee and candied ginger unfold. The finish lingers with smoked almonds drizzled in golden syrup, leaving a smooth and memorable impression.","For more than a century, the Lawrenny Homestead has been a gathering place in Tasmania’s Central Highlands. Our Homestead release pays tribute to that history with a whisky that brings people together.; Matured in a trio of casks – ex-bourbon, port and sherry – Homestead is a delicate balance of American and French Oak. Layers of tropical fruit notes are lifted by oak influence, creating depth and complexity.; The nose carries the freshness of rain and spring florals, leading into a structured palate where white peach, banoffee and candied ginger unfold. The finish lingers with smoked almonds drizzled in golden syrup, leaving a smooth and memorable impression.",,,,Lawrenny Estate Distilling Pty Ltd,"Wine Tourism, Wine Investment, Gin, Whisky; Single Malt Whisky, Contract Distilling; OBM, ODM, OEM","Wine Tourism, Wine Investment, Gin, Whisky; Single Malt Whisky, Contract Distilling; OBM, ODM, OEM"
KUMANBACHI MANGO liqueur(くまんばち　マンゴー酒),KUMANBACHI MANGO liqueur(くまんばち　マンゴー酒),"Company name:San Tigre Co., LTD(株式会社サンティグレ); Made with over 40% ripe mango puree, this rich and velvety liqueur delivers a tropical sweetness and smooth, full-bodied flavor. A unique low-temperature sterilization method preserves the natural pulp and aroma without the use of preservatives or artificial coloring. Enjoy it on the rocks, with milk or yogurt, or mixed into sparkling wine for a dessert-like treat. This liqueur was also the first fruit-based liqueur ever selected by the prestigious Hong Kong Jockey Club.","Company name:San Tigre Co., LTD(株式会社サンティグレ); Made with over 40% ripe mango puree, this rich and velvety liqueur delivers a tropical sweetness and smooth, full-bodied flavor. A unique low-temperature sterilization method preserves the natural pulp and aroma without the use of preservatives or artificial coloring. Enjoy it on the rocks, with milk or yogurt, or mixed into sparkling wine for a dessert-like treat. This liqueur was also the first fruit-based liqueur ever selected by the prestigious Hong Kong Jockey Club.",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
CHILL GREEN spicy & citrus,CHILL GREEN spicy & citrus,"Company name:HAMADA SYUZOU CO.,LTD.(濵田酒造株式会社); A Refreshing Aroma of “Ma Gao” Experience a New Sensation with This Botanical-Style Barley Shochu This botanical-style barley shochu is crafted using Ma Gao, an aromatic botanical known for its distinctive citrus fragrance and a peppery spiciness reminiscent of sansho (Japanese pepper). By blending the vibrant character of Ma Gao with the rich umami of barley shochu, we’ve created a unique and refreshing flavor unlike anything before. The name combines “chill out”, representing calm and relaxation, with “green”, evoking images of nature and botanicals. Born from a desire to offer moments of peace and self-reflection in the midst of busy daily life, this brand aspires to be a gentle companion during your time to unwind.","Company name:HAMADA SYUZOU CO.,LTD.(濵田酒造株式会社); A Refreshing Aroma of “Ma Gao” Experience a New Sensation with This Botanical-Style Barley Shochu This botanical-style barley shochu is crafted using Ma Gao, an aromatic botanical known for its distinctive citrus fragrance and a peppery spiciness reminiscent of sansho (Japanese pepper). By blending the vibrant character of Ma Gao with the rich umami of barley shochu, we’ve created a unique and refreshing flavor unlike anything before. The name combines “chill out”, representing calm and relaxation, with “green”, evoking images of nature and botanicals. Born from a desire to offer moments of peace and self-reflection in the midst of busy daily life, this brand aspires to be a gentle companion during your time to unwind.",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
HYAKUNEN UMESHU Whisky Barrel Aged(百年梅酒　ウイスキー樽熟成),HYAKUNEN UMESHU Whisky Barrel Aged(百年梅酒　ウイスキー樽熟成),"Company name:MEIRI SHURUI CO.,LTD.(明利酒類株式会社); Rice Shochu features a pleasant Ginjo aroma that precedes a gentle hint of sweet pear, finishing with a balanced dryness versatile enough to suit any cuisine.","Company name:MEIRI SHURUI CO.,LTD.(明利酒類株式会社); Rice Shochu features a pleasant Ginjo aroma that precedes a gentle hint of sweet pear, finishing with a balanced dryness versatile enough to suit any cuisine.",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
KIRISHIMA　HORORU(乙 ２５° 霧島 ほろる 麦),KIRISHIMA　HORORU(乙 ２５° 霧島 ほろる 麦),"Company name:NIHON SHURUI HANBAI CO.,LTD.(日本酒類販売株式会社); This authentic barley shochu is characterized by its cheerful, banana-like fruity aroma and a deep, smooth mouthfeel. What makes it unique is the use of three special ingredients: ""Fuwari Genmai,"" which adds depth and richness to the flavor; ""Aerial Yeast,"" which brings out a fruity aroma; and ""Ajisai Yeast,"" which produces a floral fragrance. Together, these create a shochu with a complex, layered taste and a pleasant, aromatic bouquet. “Fuwari Genmai,” “Aerial Yeast,” and “Ajisai Yeast” are original terms unique to Kirishima Shuzo.","Company name:NIHON SHURUI HANBAI CO.,LTD.(日本酒類販売株式会社); This authentic barley shochu is characterized by its cheerful, banana-like fruity aroma and a deep, smooth mouthfeel. What makes it unique is the use of three special ingredients: ""Fuwari Genmai,"" which adds depth and richness to the flavor; ""Aerial Yeast,"" which brings out a fruity aroma; and ""Ajisai Yeast,"" which produces a floral fragrance. Together, these create a shochu with a complex, layered taste and a pleasant, aromatic bouquet. “Fuwari Genmai,” “Aerial Yeast,” and “Ajisai Yeast” are original terms unique to Kirishima Shuzo.",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
Château Lumière Rouge(シャトールミエール赤),Château Lumière Rouge(シャトールミエール赤),"Company name:Lumiere Co., Ltd.(株式会社ルミエール); Created in 1967 by Lumière’s fourth-generation winemaker, Tsukamoto, “Château Lumière” was Japan’s first serious attempt at crafting a blended red wine using only domestically grown grapes. For over 58 years, it has remained our flagship wine. As the first Japanese wine to win a gold medal at an international competition, it played a pivotal role in showcasing the quality and technical excellence of Japanese winemaking to the world. Rich and full-bodied, yet marked by the soft tannins unique to Japan’s terroir, it offers a gentle, balanced taste—never too heavy or astringent—making it an ideal match for Japanese cuisine. Loved by wine enthusiasts both in Japan and abroad, it continues to earn consistent acclaim from international visitors across Europe, the Americas, and Asia. <Gold Medal – Sakura Japan Women's Wine Awards 2025>","Company name:Lumiere Co., Ltd.(株式会社ルミエール); Created in 1967 by Lumière’s fourth-generation winemaker, Tsukamoto, “Château Lumière” was Japan’s first serious attempt at crafting a blended red wine using only domestically grown grapes. For over 58 years, it has remained our flagship wine. As the first Japanese wine to win a gold medal at an international competition, it played a pivotal role in showcasing the quality and technical excellence of Japanese winemaking to the world. Rich and full-bodied, yet marked by the soft tannins unique to Japan’s terroir, it offers a gentle, balanced taste—never too heavy or astringent—making it an ideal match for Japanese cuisine. Loved by wine enthusiasts both in Japan and abroad, it continues to earn consistent acclaim from international visitors across Europe, the Americas, and Asia. <Gold Medal – Sakura Japan Women's Wine Awards 2025>",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
Yuzushu(柚子酒),Yuzushu(柚子酒),"Company name:Tokun Shuzo CO.,LTD.(東薫酒造株式会社); Yuzu liquor based on sake brewed in Tokun. You can feel fresh aroma of yuzu. It is good to drink with rock ice or soda. You can enjoy it with yakitori (roasted chicken) and carpaccio.","Company name:Tokun Shuzo CO.,LTD.(東薫酒造株式会社); Yuzu liquor based on sake brewed in Tokun. You can feel fresh aroma of yuzu. It is good to drink with rock ice or soda. You can enjoy it with yakitori (roasted chicken) and carpaccio.",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
Nogomi ARATA(能古見 ARATA),Nogomi ARATA(能古見 ARATA),"Company name:Mitsugen Company Limited(mitsugen株式会社); Our new style sake. Brewed with yeast that the master brewer developed himself during his time at university. The yeast found in the Ariake Sea was improved to produce high levels of malic acid. It is a light sake with a refreshing acidity and sweetness, and a low alcohol content! The label is a one-of-a-kind with a different pattern created using the ""hikihaku"" technique, a material used in Kyoto Nishijin weaving! This new sake ""ARATA"" is full of uniqueness.","Company name:Mitsugen Company Limited(mitsugen株式会社); Our new style sake. Brewed with yeast that the master brewer developed himself during his time at university. The yeast found in the Ariake Sea was improved to produce high levels of malic acid. It is a light sake with a refreshing acidity and sweetness, and a low alcohol content! The label is a one-of-a-kind with a different pattern created using the ""hikihaku"" technique, a material used in Kyoto Nishijin weaving! This new sake ""ARATA"" is full of uniqueness.",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
izuminominamoto gin(泉の源ジン),izuminominamoto gin(泉の源ジン),"Company name:Takarakozan Distillery CO.,LTD.(株式会社宝鉱山蒸溜所); Aroma: A harmony of refreshing citrus and spicy Japanese pepper Taste: Deep grape flavor and refreshing taste Aftertaste: A subtle oak aroma lingers ・Gift box available ・Store in a cool, dark place ・Drinking prohibited until 20 years of age","Company name:Takarakozan Distillery CO.,LTD.(株式会社宝鉱山蒸溜所); Aroma: A harmony of refreshing citrus and spicy Japanese pepper Taste: Deep grape flavor and refreshing taste Aftertaste: A subtle oak aroma lingers ・Gift box available ・Store in a cool, dark place ・Drinking prohibited until 20 years of age",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
DAIYAME(だいやめ),DAIYAME(だいやめ),"Company name:HAMADA SYUZOU CO.,LTD.(濵田酒造株式会社); A New Aroma Born from Unique Aging Techniques: “Kōjukumo” An Exquisite Creation Commemorating 150 Years, Embodying the Spirit of the “Daiyame Culture” to Be Passed Down for Generations This authentic imo shochu is crafted using our specially aged sweet potatoes known as “Kōjukumo”. It delivers an astonishingly vibrant aroma reminiscent of lychee. The flavor is characterized by a mellow sweetness and a clean, crisp finish. Designed to pair beautifully with meals, this shochu offers a refined balance that allows for continuous enjoyment throughout dining. Especially when mixed with strong soda water, the elegant aroma is elevated even further.","Company name:HAMADA SYUZOU CO.,LTD.(濵田酒造株式会社); A New Aroma Born from Unique Aging Techniques: “Kōjukumo” An Exquisite Creation Commemorating 150 Years, Embodying the Spirit of the “Daiyame Culture” to Be Passed Down for Generations This authentic imo shochu is crafted using our specially aged sweet potatoes known as “Kōjukumo”. It delivers an astonishingly vibrant aroma reminiscent of lychee. The flavor is characterized by a mellow sweetness and a clean, crisp finish. Designed to pair beautifully with meals, this shochu offers a refined balance that allows for continuous enjoyment throughout dining. Especially when mixed with strong soda water, the elegant aroma is elevated even further.",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
Amabuki Kimoto Junmai Daiginjo Omachi(天吹 生酛純米大吟醸 雄町),Amabuki Kimoto Junmai Daiginjo Omachi(天吹 生酛純米大吟醸 雄町),"Company name:Amabuki Shuzo Co.,Ltd(天吹酒造合資会社); Brewed by the traditional brewing method called “Kimoto” using the flower yeast of rhododendron, the combination of Kimoto and the rhododendron flower yeast brings about unique acidity and aftertaste. Since this sake has a well-balanced taste with the body that spreads in the mouth, it makes a great match with any kind of food. Although it is good to be served chilled, you can enjoy it at any temperature. This sake is opulent.","Company name:Amabuki Shuzo Co.,Ltd(天吹酒造合資会社); Brewed by the traditional brewing method called “Kimoto” using the flower yeast of rhododendron, the combination of Kimoto and the rhododendron flower yeast brings about unique acidity and aftertaste. Since this sake has a well-balanced taste with the body that spreads in the mouth, it makes a great match with any kind of food. Although it is good to be served chilled, you can enjoy it at any temperature. This sake is opulent.",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
Amabuki Junmai Daiginjo Banana Yeast(天吹 純米大吟醸バナナ酵母),Amabuki Junmai Daiginjo Banana Yeast(天吹 純米大吟醸バナナ酵母),"Company name:Amabuki Shuzo Co.,Ltd(天吹酒造合資会社); This sake captivates with a sweet aroma reminiscent of ripe bananas and a juicy, mouth-filling sensation. Its refreshing lightness and harmonious balance create a truly indulgent experience. Ideal with delicate fish dishes and vegetable-based cuisine, its gentle flavor unquestionably elevates every dining occasion.","Company name:Amabuki Shuzo Co.,Ltd(天吹酒造合資会社); This sake captivates with a sweet aroma reminiscent of ripe bananas and a juicy, mouth-filling sensation. Its refreshing lightness and harmonious balance create a truly indulgent experience. Ideal with delicate fish dishes and vegetable-based cuisine, its gentle flavor unquestionably elevates every dining occasion.",,,,National Tax Agency,"Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM","Whisky, Liquor / Fortified Wine, Sake, Rice Wine, Wine, Sparkling Wine, Brandy, Soju; Eight carefully selected sake breweries and alcoholic beverage manufacturers from all over Japan will be exhibiting.; OBM"
