NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
H002 EMERALD,H002 EMERALD,"·Private mould with elegant design, OUTLUX patented product.; ·Two mounting options available.; ·Patent design, Strong heat dissipation capability.; ·Meanwell driver,5 years warranty.; ·High luminous efficiency, up to 140lm/w.; ·Multiple light distribution 120°/90°.; ·Hook or bracket for mounting is optional.","·Private mould with elegant design, OUTLUX patented product.; ·Two mounting options available.; ·Patent design, Strong heat dissipation capability.; ·Meanwell driver,5 years warranty.; ·High luminous efficiency, up to 140lm/w.; ·Multiple light distribution 120°/90°.; ·Hook or bracket for mounting is optional.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
TE021 GREECE,TE021 GREECE,"· Integrated impact molding with high impact resistance.; · Monocrystalline silicon photovoltaic panel, conversion efficiency above 22%.; · Removable bracket, 180 degree rotation.; · Standard respirator to prevent water vapor.; · With motion inductor. (optional).; · 150CM VDE rubber cable HO5RN-F 2G 1.0mm².; · With extension cord (400cm optional) .","· Integrated impact molding with high impact resistance.; · Monocrystalline silicon photovoltaic panel, conversion efficiency above 22%.; · Removable bracket, 180 degree rotation.; · Standard respirator to prevent water vapor.; · With motion inductor. (optional).; · 150CM VDE rubber cable HO5RN-F 2G 1.0mm².; · With extension cord (400cm optional) .",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
G011 MODERN,G011 MODERN,"·The arm capable of ±10° adjustable.; ·Golden ratio body with streamlined and fastback design Modular.; ·Optical lens design, easy to improve in future.; ·Photocell is optional <30±10 Lux ON >50±10 Lux OFF.; ·Multiple installation way: Post top/Side entry/Wall mounted.","·The arm capable of ±10° adjustable.; ·Golden ratio body with streamlined and fastback design Modular.; ·Optical lens design, easy to improve in future.; ·Photocell is optional <30±10 Lux ON >50±10 Lux OFF.; ·Multiple installation way: Post top/Side entry/Wall mounted.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
E039 LED Stadium Light,E039 LED Stadium Light,"·ADC12 die-casting corrosion resistant, durable.; ·Smooth appearance, advanced airflow management, more calm heat dissipation.; ·Angled bracket with 360°rotation, capable of quick and easy installation.; ·The bracket adopts the practical gear design, so that the highpower products can be installed firmly, and the angle will not be offset after long time use.; ·Support lamp body replacement and DIY assembly.; ·High luminous efficiency up to 150lm/w, more energy saving.; ·Multiple light distribution to suit more different applications.; ·Brand chips and driver for 5yr warranty, ideal option for projects.; ·Visor cap is optional.","·ADC12 die-casting corrosion resistant, durable.; ·Smooth appearance, advanced airflow management, more calm heat dissipation.; ·Angled bracket with 360°rotation, capable of quick and easy installation.; ·The bracket adopts the practical gear design, so that the highpower products can be installed firmly, and the angle will not be offset after long time use.; ·Support lamp body replacement and DIY assembly.; ·High luminous efficiency up to 150lm/w, more energy saving.; ·Multiple light distribution to suit more different applications.; ·Brand chips and driver for 5yr warranty, ideal option for projects.; ·Visor cap is optional.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
G021 FENCING,G021 FENCING,"·Concise design with good heat dissipation and best performance.; ·Gray Lumileds/Epistar chips, 100lm/W, 120lm/W, 140lm/W is optional.; ·Surge protection 3KV with good resistance to over-voltage(10KV optional).; ·Photocell is optional 30±10lux ON>50±10lux OFF.; ·Multiple installation way: Post top/Side entry/Wall mounted.","·Concise design with good heat dissipation and best performance.; ·Gray Lumileds/Epistar chips, 100lm/W, 120lm/W, 140lm/W is optional.; ·Surge protection 3KV with good resistance to over-voltage(10KV optional).; ·Photocell is optional 30±10lux ON>50±10lux OFF.; ·Multiple installation way: Post top/Side entry/Wall mounted.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
TG005 GAIA,TG005 GAIA,"· Monocrystalline silicon photovoltaic panel, conversion efficiency above 22%.; · Standard respirator to prevent water vapor.; · LiFePO4 Battery ,working time last more than 2000 cycles.","· Monocrystalline silicon photovoltaic panel, conversion efficiency above 22%.; · Standard respirator to prevent water vapor.; · LiFePO4 Battery ,working time last more than 2000 cycles.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
T007 FOUNTAIN,T007 FOUNTAIN,"· Integrated design for easy installation.; · Power adjust automatically with seasons to ensure enough working time.; · With time control and motion sensor for energy saving.; · Monocrystalline silicon photovoltaic panel ,efficiency > 22%.; · LiFePO4 Battery ,working time last more than 1000 cycles.; · The top of the lamp is equipped with a level for easy installation.; · The arm capable  of 0-105° adjustable,suitable for different installation requirement.","· Integrated design for easy installation.; · Power adjust automatically with seasons to ensure enough working time.; · With time control and motion sensor for energy saving.; · Monocrystalline silicon photovoltaic panel ,efficiency > 22%.; · LiFePO4 Battery ,working time last more than 1000 cycles.; · The top of the lamp is equipped with a level for easy installation.; · The arm capable  of 0-105° adjustable,suitable for different installation requirement.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
E025 MEGREZ,E025 MEGREZ,"·All-dimensional heat dissipation ,air convection design,optimization of the air duct.; ·Modular lens design for quick replacement.; ·Angled bracket with 270°rotation,capable of quick and easy installation.","·All-dimensional heat dissipation ,air convection design,optimization of the air duct.; ·Modular lens design for quick replacement.; ·Angled bracket with 270°rotation,capable of quick and easy installation.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
G001 ASTROSPACE,G001 ASTROSPACE,"·Streamline body with fastback design,free of dust deposition.; ·The pole capable of 0~105° adjustable, suitable for multipul installation requirements.; ·Integrated modular lens with high transmittance  up to 95% .; ·Versions with  Zhaga  / NEMA sockets available for Intelligent Light Management Systems.; ·Optional mounting accessories.; ·The electrical accessories compartment and the optical compartment will be separate enclosures,  tool-free to maintain the power supply.","·Streamline body with fastback design,free of dust deposition.; ·The pole capable of 0~105° adjustable, suitable for multipul installation requirements.; ·Integrated modular lens with high transmittance  up to 95% .; ·Versions with  Zhaga  / NEMA sockets available for Intelligent Light Management Systems.; ·Optional mounting accessories.; ·The electrical accessories compartment and the optical compartment will be separate enclosures,  tool-free to maintain the power supply.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
H001 SEASHELL,H001 SEASHELL,"·Patent design, Strong heat dissipation capability.; ·Brand driver, 5 years warranty.; ·High luminous efficiency, up to 170lm/w.; ·Multiple light distribution 120°/90°/ 60°.; ·Hook or bracket for mounting is optional.","·Patent design, Strong heat dissipation capability.; ·Brand driver, 5 years warranty.; ·High luminous efficiency, up to 170lm/w.; ·Multiple light distribution 120°/90°/ 60°.; ·Hook or bracket for mounting is optional.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
H025 HOLY,H025 HOLY,"·Multiple installation methods available.; ·Lightweight housing with fast heat conduction and minimalist design.; ·High luminous efficiency: 100lm/W, 120lm/W, 140lm/W.; ·Available with optional driver power supply model, featuring 5-year warranty and extended lifespan up to 54,000 hours.","·Multiple installation methods available.; ·Lightweight housing with fast heat conduction and minimalist design.; ·High luminous efficiency: 100lm/W, 120lm/W, 140lm/W.; ·Available with optional driver power supply model, featuring 5-year warranty and extended lifespan up to 54,000 hours.",,,,"Ningbo Outlux Electrical Co., Ltd.","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM","Street Light, Outdoor Floodlight; LED Floodlight, LED Highbay, LED Streetlight; OBM, ODM, OEM"
LED Street Light(D-150S),LED Street Light(D-150S),The new design LED street light with high quality LED chips and drivers.,The new design LED street light with high quality LED chips and drivers.,,,,"Ningbo King-bridge Lighting Technology Co., Ltd","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM"
LED Flood Light,LED Flood Light,The new designed LED flood light is higher peformance,The new designed LED flood light is higher peformance,,,,"Ningbo King-bridge Lighting Technology Co., Ltd","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM"
LED street light(D-170M),LED street light(D-170M),"Die-cast aluminium.; Adopt modular light distribution lens, diffuser with super white; tempered glass.; Galvanized steel plate, button design for opened device.; Quick on/off connector when be open.; Surface anti-ageing electrostatic spray processing, super; resistance to corrosion.; 3-6m.; Top or side fitting Ø60mm or Ø76mm, angle can be adjustable.","Die-cast aluminium.; Adopt modular light distribution lens, diffuser with super white; tempered glass.; Galvanized steel plate, button design for opened device.; Quick on/off connector when be open.; Surface anti-ageing electrostatic spray processing, super; resistance to corrosion.; 3-6m.; Top or side fitting Ø60mm or Ø76mm, angle can be adjustable.",,,,"Ningbo King-bridge Lighting Technology Co., Ltd","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM"
LED bollard (C-14),LED bollard (C-14),Die-casting aluminum cover extruded aluminum pole.; Surface anti-ageing electrostatic spray processing.; PMMA diffuser.; H100 /H80/H50,Die-casting aluminum cover extruded aluminum pole.; Surface anti-ageing electrostatic spray processing.; PMMA diffuser.; H100 /H80/H50,,,,"Ningbo King-bridge Lighting Technology Co., Ltd","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM"
LED post top(T-190V),LED post top(T-190V),"Die-cast aluminium.; Adopt modular light distribution lens; Galvanized steel plate.; Surface anti-ageing electrostatic spray processing,; super resistance to corrosion.; 3-6m.; Top fitting Ø60mm.; Mat gray RAL 9007/7035, other colour available under; required.","Die-cast aluminium.; Adopt modular light distribution lens; Galvanized steel plate.; Surface anti-ageing electrostatic spray processing,; super resistance to corrosion.; 3-6m.; Top fitting Ø60mm.; Mat gray RAL 9007/7035, other colour available under; required.",,,,"Ningbo King-bridge Lighting Technology Co., Ltd","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM"
LED Street Light(T-70N),LED Street Light(T-70N),The new design LED street light with high quality LED chips and drivers.,The new design LED street light with high quality LED chips and drivers.,,,,"Ningbo King-bridge Lighting Technology Co., Ltd","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM"
LED street light(D-170S1),LED street light(D-170S1),"Die-cast aluminium.; Adopt modular light distribution lens, diffuser with super white; tempered glass.; Galvanized steel plate, button design for opened device.; Quick on/off connector when be open.; Surface anti-ageing electrostatic spray processing, super; resistance to corrosion.; 3-6m.; Top or side fitting Ø60mm or Ø76mm, angle can be adjustable.","Die-cast aluminium.; Adopt modular light distribution lens, diffuser with super white; tempered glass.; Galvanized steel plate, button design for opened device.; Quick on/off connector when be open.; Surface anti-ageing electrostatic spray processing, super; resistance to corrosion.; 3-6m.; Top or side fitting Ø60mm or Ø76mm, angle can be adjustable.",,,,"Ningbo King-bridge Lighting Technology Co., Ltd","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM","Solar Lights, Exterior Lighting Solutions & System, Tunnel Light, Street Light, Retail Lighting, Underground Light, Underwater Lamp; LED street light, LED garden light, LED post top light, LED flood light, LED bollard light, LED inground light, LED linear light, etc; Others, OEM"
